id,画像名,画像の元パス,物件名,車番,地域名,分類番号,ひらがな,入出庫日,カテゴリ,幅,高さ,左上x座標,左上y座標,右下x座標,右下y座標
272138,30144_20190918190125.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272138/30144_20190918190125.jpg,イオン幕張,6107,袖ヶ浦,583.0,き,2019/9/18 19:01,2-1_all_corrected,70,54,189,177,259,231
271940,30167_20190918183835.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271940/30167_20190918183835.jpg,イオン東雲店,*385,練馬,390.0,に,2019/9/18 18:38,2-1_all_corrected,41,28,408,74,449,102
272190,30022_20190918190638.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272190/30022_20190918190638.jpg,業務スーパー平野駅前,2759,なにわ,501.0,て,2019/9/18 19:06,2-1_all_corrected,84,69,185,84,269,153
270439,30091_20190918091619.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270439/30091_20190918091619.jpg,イトーヨーカドー木場 立体,3037,足立,400.0,ま,2019/9/18 9:15,2-1_all_corrected,75,57,219,114,294,171
271376,30145_20190918171646.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271376/30145_20190918171646.jpg,イオン高根木戸,**51,習志野,338.0,り,2019/9/18 17:16,2-1_all_corrected,88,73,122,241,210,314
271520,30137_20190918174707.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271520/30137_20190918174707.jpg,イオンスタイル品川シーサイド,***8,品川,30.0,る,2019/9/18 17:46,2-1_all_corrected,80,59,193,165,273,224
272197,30072_20190918190722.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272197/30072_20190918190722.jpg,関西スーパー京阪大和田１F,***1,大阪,421.0,つ,2019/9/18 19:06,2-1_all_corrected,105,87,61,352,166,439
270634,30111_20190918111140.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270634/30111_20190918111140.jpg,イオン稲毛,1218,千葉,540.0,さ,2019/9/18 11:10,2-1_all_corrected,56,47,345,154,401,201
271382,30078_20190918171934.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271382/30078_20190918171934.jpg,イオンスタイル仙台卸町店,*880,徳島,583.0,ゆ,2019/9/18 17:19,2-1_all_corrected,59,44,223,73,282,117
271971,30072_20190918184217.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271971/30072_20190918184217.jpg,関西スーパー京阪大和田１F,2012,大阪,504.0,つ,2019/9/18 18:41,2-1_all_corrected,58,41,396,144,454,185
271340,30115_20190918170057.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271340/30115_20190918170057.jpg,イオン南行徳（平面）,5995,習志野,530.0,や,2019/9/18 16:59,2-1_all_corrected,73,70,513,216,586,286
272155,30167_20190918190310.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272155/30167_20190918190310.jpg,イオン東雲店,6690,足立,481.0,り,2019/9/18 19:02,2-1_all_corrected,25,27,74,44,99,71
271982,30063_20190918184318.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271982/30063_20190918184318.jpg,コーナン相模原小山モール,4087,多摩,581.0,あ,2019/9/18 18:42,2-1_all_corrected,52,48,525,156,577,204
272152,30169_20190918190305.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272152/30169_20190918190305.jpg,イオン相模原ショッピングセンター,**20,相模,580.0,な,2019/9/18 19:02,2-1_all_corrected,47,39,215,169,262,208
271181,30139_20190918155655.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271181/30139_20190918155655.jpg,イオン板橋ショッピングセンター,1282,越谷,480.0,り,2019/9/18 15:56,2-1_all_corrected,70,62,277,276,347,338
272334,30078_20190918192836.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272334/30078_20190918192836.jpg,イオンスタイル仙台卸町店,***2,宮城,588.0,た,2019/9/18 19:28,2-1_all_corrected,62,43,221,126,283,169
272106,30169_20190918185713.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272106/30169_20190918185713.jpg,イオン相模原ショッピングセンター,3284,相模,502.0,ね,2019/9/18 18:56,2-1_all_corrected,81,73,497,367,578,440
271545,30169_20190918175152.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271545/30169_20190918175152.jpg,イオン相模原ショッピングセンター,1000,豊橋,510.0,さ,2019/9/18 17:51,2-1_all_corrected,73,57,351,65,424,122
271777,30144_20190918182015.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271777/30144_20190918182015.jpg,イオン幕張,9557,千葉,330.0,た,2019/9/18 18:19,2-1_all_corrected,50,34,167,101,217,135
270490,30105_20190918094830.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270490/30105_20190918094830.jpg,カスミフードスクエア春日部武里,1593,春日部,500.0,あ,2019/9/18 9:48,2-1_all_corrected,74,69,87,296,161,365
272333,30125_20190918192835.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272333/30125_20190918192835.jpg,カスミ柏たなか駅前店,5182,柏,400.0,さ,2019/9/18 19:28,2-1_all_corrected,56,45,135,224,191,269
271925,30144_20190918183644.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271925/30144_20190918183644.jpg,イオン幕張,1838,千葉,584.0,ほ,2019/9/18 18:36,2-1_all_corrected,40,46,87,158,127,204
272768,30169_20190918212602.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272768/30169_20190918212602.jpg,イオン相模原ショッピングセンター,*296,相模,580.0,る,2019/9/18 21:25,2-1_all_corrected,81,68,184,155,265,223
270694,30110_20190918113737.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270694/30110_20190918113737.jpg,イオン金沢八景,5393,横浜,505.0,さ,2019/9/18 11:37,2-1_all_corrected,52,39,247,68,299,107
271913,30144_20190918183607.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271913/30144_20190918183607.jpg,イオン幕張,4716,袖ヶ浦,300.0,ろ,2019/9/18 18:35,2-1_all_corrected,80,60,211,350,291,410
271325,30145_20190918165521.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271325/30145_20190918165521.jpg,イオン高根木戸,5903,習志野,301.0,む,2019/9/18 16:54,2-1_all_corrected,92,76,150,238,242,314
271892,30072_20190918183350.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271892/30072_20190918183350.jpg,関西スーパー京阪大和田１F,*222,大阪,500.0,ち,2019/9/18 18:33,2-1_all_corrected,80,59,418,260,498,319
271439,30111_20190918173047.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271439/30111_20190918173047.jpg,イオン稲毛,1223,千葉,344.0,む,2019/9/18 17:29,2-1_all_corrected,68,53,344,142,412,195
271096,30145_20190918152138.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271096/30145_20190918152138.jpg,イオン高根木戸,5262,習志野,301.0,ち,2019/9/18 15:21,2-1_all_corrected,55,47,98,269,153,316
272277,30046_20190918192035.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272277/30046_20190918192035.jpg,マミーマート船橋日大[地上],**26,習志野,585.0,ね,2019/9/18 19:20,2-1_all_corrected,68,54,308,140,376,194
272428,30157_20190918194722.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272428/30157_20190918194722.jpg,関西スーパー中央,8888,神戸,583.0,か,2019/9/18 19:47,2-1_all_corrected,56,42,173,404,229,446
272870,30139_20190918223348.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272870/30139_20190918223348.jpg,イオン板橋ショッピングセンター,2277,所沢,531.0,さ,2019/9/18 22:33,2-1_all_corrected,72,54,258,256,330,310
272884,30169_20190918224714.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272884/30169_20190918224714.jpg,イオン相模原ショッピングセンター,*350,相模,337.0,は,2019/9/18 22:46,2-1_all_corrected,55,43,329,115,384,158
271868,30169_20190918182854.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271868/30169_20190918182854.jpg,イオン相模原ショッピングセンター,7703,多摩,503.0,さ,2019/9/18 18:28,2-1_all_corrected,86,76,425,323,511,399
271266,30145_20190918163200.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271266/30145_20190918163200.jpg,イオン高根木戸,8377,野田,580.0,ち,2019/9/18 16:31,2-1_all_corrected,72,56,336,252,408,308
272087,30072_20190918185633.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272087/30072_20190918185633.jpg,関西スーパー京阪大和田１F,1025,大阪,544.0,つ,2019/9/18 18:55,2-1_all_corrected,67,62,509,252,576,314
271850,30169_20190918182725.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271850/30169_20190918182725.jpg,イオン相模原ショッピングセンター,*610,相模,334.0,ね,2019/9/18 18:26,2-1_all_corrected,80,73,482,312,562,385
272444,30136_20190918195126.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272444/30136_20190918195126.jpg,イオンスタイル新百合ヶ丘,**22,多摩,348.0,つ,2019/9/18 19:50,2-1_all_corrected,87,81,31,363,118,444
270777,30039_20190918121818.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270777/30039_20190918121818.jpg,イトーヨーカドー大井町,*109,品川,532.0,ろ,2019/9/18 12:17,2-1_all_corrected,60,75,64,199,124,274
270925,30139_20190918134525.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270925/30139_20190918134525.jpg,イオン板橋ショッピングセンター,8976,多摩,480.0,れ,2019/9/18 13:45,2-1_all_corrected,77,66,278,298,355,364
272475,30115_20190918200001.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272475/30115_20190918200001.jpg,イオン南行徳（平面）,6903,習志野,530.0,そ,2019/9/18 19:59,2-1_all_corrected,85,70,492,247,577,317
272223,30169_20190918191243.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272223/30169_20190918191243.jpg,イオン相模原ショッピングセンター,2297,横浜,503.0,ひ,2019/9/18 19:12,2-1_all_corrected,77,75,443,334,520,409
271694,30169_20190918181055.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271694/30169_20190918181055.jpg,イオン相模原ショッピングセンター,**77,相模,131.0,た,2019/9/18 18:10,2-1_all_corrected,73,55,371,185,444,240
270746,30046_20190918115910.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270746/30046_20190918115910.jpg,マミーマート船橋日大[地上],1297,習志野,583.0,あ,2019/9/18 11:58,2-1_all_corrected,71,56,316,124,387,180
271452,30156_20190918173343.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271452/30156_20190918173343.jpg,万代 西神中央店,**11,神戸,31.0,ね,2019/9/18 17:33,2-1_all_corrected,78,57,185,331,263,388
271036,30145_20190918145251.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271036/30145_20190918145251.jpg,イオン高根木戸,5903,習志野,301.0,む,2019/9/18 14:52,2-1_all_corrected,66,53,64,165,130,218
272016,30169_20190918184858.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272016/30169_20190918184858.jpg,イオン相模原ショッピングセンター,3310,相模,532.0,む,2019/9/18 18:48,2-1_all_corrected,93,74,436,369,529,443
272224,30169_20190918191249.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272224/30169_20190918191249.jpg,イオン相模原ショッピングセンター,1203,相模,337.0,ろ,2019/9/18 19:12,2-1_all_corrected,58,45,134,136,192,181
270914,30078_20190918134107.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270914/30078_20190918134107.jpg,イオンスタイル仙台卸町店,***5,仙台,354.0,え,2019/9/18 13:40,2-1_all_corrected,43,37,323,1,366,38
272278,30144_20190918192038.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272278/30144_20190918192038.jpg,イオン幕張,5571,習志野,580.0,つ,2019/9/18 19:20,2-1_all_corrected,60,43,134,184,194,227
271409,30144_20190918172401.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271409/30144_20190918172401.jpg,イオン幕張,4380,習志野,300.0,め,2019/9/18 17:23,2-1_all_corrected,95,65,295,383,390,448
272411,30046_20190918194404.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272411/30046_20190918194404.jpg,マミーマート船橋日大[地上],*422,習志野,531.0,ゆ,2019/9/18 19:43,2-1_all_corrected,50,39,214,112,264,151
272429,30145_20190918194727.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272429/30145_20190918194727.jpg,イオン高根木戸,1120,習志野,342.0,め,2019/9/18 19:47,2-1_all_corrected,49,39,168,114,217,153
270528,30145_20190918101607.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270528/30145_20190918101607.jpg,イオン高根木戸,***8,習志野,519.0,ろ,2019/9/18 10:15,2-1_all_corrected,71,63,392,228,463,291
271869,30144_20190918182854.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271869/30144_20190918182854.jpg,イオン幕張,3246,千葉,502.0,め,2019/9/18 18:28,2-1_all_corrected,60,44,203,181,263,225
271293,30090_20190918164309.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271293/30090_20190918164309.jpg,イトーヨーカドー木場 西棟,*212,足立,502.0,な,2019/9/18 16:42,2-1_all_corrected,76,55,182,260,258,315
272624,30046_20190918203230.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272624/30046_20190918203230.jpg,マミーマート船橋日大[地上],**57,千葉,335.0,は,2019/9/18 20:32,2-1_all_corrected,98,74,446,270,544,344
272282,30145_20190918192158.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272282/30145_20190918192158.jpg,イオン高根木戸,2727,習志野,534.0,そ,2019/9/18 19:21,2-1_all_corrected,65,58,403,160,468,218
271635,30063_20190918180325.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271635/30063_20190918180325.jpg,コーナン相模原小山モール,3435,相模,680.0,あ,2019/9/18 18:02,2-1_all_corrected,64,61,100,232,164,293
271097,30111_20190918152156.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271097/30111_20190918152156.jpg,イオン稲毛,2325,千葉,533.0,に,2019/9/18 15:20,2-1_all_corrected,56,45,281,174,337,219
270941,30072_20190918135650.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270941/30072_20190918135650.jpg,関西スーパー京阪大和田１F,*111,大阪,30.0,と,2019/9/18 13:56,2-1_all_corrected,52,41,326,195,378,236
272043,30046_20190918185131.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272043/30046_20190918185131.jpg,マミーマート船橋日大[地上],3673,習志野,580.0,せ,2019/9/18 18:50,2-1_all_corrected,57,44,240,188,297,232
272225,30145_20190918191302.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272225/30145_20190918191302.jpg,イオン高根木戸,**33,習志野,351.0,と,2019/9/18 19:12,2-1_all_corrected,53,42,156,150,209,192
271695,30169_20190918181059.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271695/30169_20190918181059.jpg,イオン相模原ショッピングセンター,**77,豊橋,131.0,た,2019/9/18 18:10,2-1_all_corrected,91,62,307,288,398,350
272214,30169_20190918191007.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272214/30169_20190918191007.jpg,イオン相模原ショッピングセンター,9394,多摩,503.0,な,2019/9/18 19:09,2-1_all_corrected,92,75,155,228,247,303
271802,30111_20190918182245.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271802/30111_20190918182245.jpg,イオン稲毛,**26,千葉,338.0,ほ,2019/9/18 18:19,2-1_all_corrected,39,37,378,96,417,133
271496,30110_20190918174148.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271496/30110_20190918174148.jpg,イオン金沢八景,7420,横浜,301.0,う,2019/9/18 17:41,2-1_all_corrected,50,45,51,157,101,202
270776,30072_20190918121758.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270776/30072_20190918121758.jpg,関西スーパー京阪大和田１F,3055,大阪,531.0,す,2019/9/18 12:17,2-1_all_corrected,70,55,4,212,74,267
270732,30091_20190918115301.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270732/30091_20190918115301.jpg,イトーヨーカドー木場 立体,3309,大宮,330.0,む,2019/9/18 11:52,2-1_all_corrected,79,60,319,151,398,211
270958,30072_20190918141315.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/270958/30072_20190918141315.jpg,関西スーパー京阪大和田１F,*111,大阪,30.0,と,2019/9/18 14:12,2-1_all_corrected,52,39,177,57,229,96
272633,30139_20190918203610.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272633/30139_20190918203610.jpg,イオン板橋ショッピングセンター,***7,練馬,583.0,ね,2019/9/18 20:35,2-1_all_corrected,71,55,282,186,353,241
271841,30144_20190918182647.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/271841/30144_20190918182647.jpg,イオン幕張,*901,千葉,584.0,い,2019/9/18 18:26,2-1_all_corrected,60,43,191,193,251,236
272406,30169_20190918194313.jpg,../images/image_detail(0916-0930)/0918_image_detail/2-1_all_corrected/272406/30169_20190918194313.jpg,イオン相模原ショッピングセンター,6331,相模,510.0,す,2019/9/18 19:42,2-1_all_corrected,57,45,136,124,193,169
